Open,High,Low,Close,Volume,Ticker,Date,atr,gauss,gaussian_upper,gaussian_lower,kijun,vapi,vapi_trend,adx,smma,swing_high,swing_low
292.1000061035156,294.04998779296875,291.75,293.45001220703125,1036,KC=F,2025-07-29 11:00:00,2.5386642990089205,303.15542001649703,305.69408431550596,300.6167557174881,,293.87389128747805,down,34.55866202335982,,307.45001220703125,289.1000061035156
293.5,294.20001220703125,291.70001220703125,292.95001220703125,834,KC=F,2025-07-29 11:30:00,2.535902563365426,303.0569871442029,305.5928897075683,300.52108458083745,,293.7654500201753,down,36.57650062939599,,307.45001220703125,289.1000061035156
292.8999938964844,297.6499938964844,292.8999938964844,297.3999938964844,1966,KC=F,2025-07-29 12:00:00,2.694052380267896,302.9539601151145,305.64801249538243,300.2599077348466,,294.6523955508071,up,35.773544340723994,,307.45001220703125,289.1000061035156
297.5,298.25,296.6499938964844,296.8500061035156,443,KC=F,2025-07-29 12:30:00,2.6159062176427335,302.84691421896946,305.4628204366122,300.2310080013267,,294.78487876955694,up,34.65795753776356,,307.45001220703125,289.1000061035156
296.95001220703125,297.8500061035156,296.29998779296875,297.45001220703125,553,KC=F,2025-07-29 13:00:00,2.539771367135886,302.73650144936744,305.2762728165033,300.19673008223157,,294.99998329312757,up,33.76637665393157,,307.45001220703125,289.1000061035156
297.6499938964844,298.29998779296875,295.1499938964844,296.79998779296875,529,KC=F,2025-07-30 04:00:00,2.583358690660778,302.6231993344183,305.20655802507906,300.03984064375754,,295.14872228235055,up,33.395315801789984,,307.45001220703125,289.1000061035156
296.75,297.25,295.1499938964844,296.1000061035156,375,KC=F,2025-07-30 04:30:00,2.5488335058646956,302.5073258866378,305.0561593925025,299.95849238077307,,295.20957420833633,up,33.050759296229934,,307.29998779296875,289.1000061035156
296.1499938964844,297.8500061035156,296.1499938964844,296.8500061035156,202,KC=F,2025-07-30 05:00:00,2.4917739697315033,302.389333449392,304.8811074191235,299.89755947966046,,295.27297172828577,up,32.2957602261623,,307.29998779296875,289.1000061035156
296.8500061035156,297.75,296.29998779296875,297.5,146,KC=F,2025-07-30 05:30:00,2.417362415252914,302.26976443261594,304.68712684786885,299.85240201736303,,295.3432564372296,up,31.594689661099494,,307.29998779296875,289.1000061035156
297.54998779296875,298.5,297.45001220703125,297.8999938964844,188,KC=F,2025-07-30 06:00:00,2.319692799375474,302.1491852742634,304.46887807363885,299.82949247488796,,295.45898899589014,up,30.381489939556804,,307.29998779296875,289.1000061035156
297.8999938964844,298.0,296.04998779296875,296.6499938964844,259,KC=F,2025-07-30 06:30:00,2.293287042779458,302.02786953261335,304.3211565753928,299.7345824898339,,295.53976296909485,up,29.95274337588694,,307.1499938964844,289.1000061035156
296.6000061035156,297.0,295.25,295.8500061035156,394,KC=F,2025-07-30 07:00:00,2.254480825438068,301.90592680689866,304.1604076323367,299.6514459814606,,295.5730936120945,up,29.909883682815295,,307.1499938964844,289.1000061035156
295.8500061035156,297.75,295.70001220703125,297.54998779296875,153,KC=F,2025-07-30 07:30:00,2.239874180261688,301.783794819907,304.02366900016864,299.5439206396453,,295.664848046268,up,29.29474766841321,,306.0,289.1000061035156
297.3500061035156,298.6000061035156,297.1000061035156,298.6000061035156,603,KC=F,2025-07-30 08:00:00,2.1870260245287105,301.66206095607566,303.8490869806044,299.47503493154693,,296.181074149291,up,28.111575085483302,,306.0,289.1000061035156
298.3999938964844,299.54998779296875,297.20001220703125,298.45001220703125,537,KC=F,2025-07-30 08:30:00,2.1986652789150525,301.5412085253175,303.7398738042325,299.34254324640244,,296.53162327713085,up,26.382010246639307,,306.0,289.1000061035156
298.25,299.6000061035156,297.75,298.95001220703125,610,KC=F,2025-07-30 09:00:00,2.173761052100808,301.42175016737167,303.5955112194725,299.24798911527085,,296.942637647086,up,24.74316096123142,,306.0,289.1000061035156
298.8999938964844,301.79998779296875,298.20001220703125,298.8500061035156,1160,KC=F,2025-07-30 09:30:00,2.2756335188034287,301.3041060605922,303.5797395793956,299.02847254178874,,297.46490010973577,up,24.01001517538023,,306.0,289.1000061035156
299.1000061035156,299.1499938964844,293.04998779296875,293.3999938964844,1488,KC=F,2025-07-30 10:00:00,2.548802989140014,301.18761633436054,303.73641932350057,298.6388133452205,,296.28336527376894,down,23.746229407710402,,306.0,289.1000061035156
293.3999938964844,294.1000061035156,291.6000061035156,291.75,1391,KC=F,2025-07-30 10:30:00,2.545317061344299,301.07143088550436,303.61674794684865,298.52611382416006,,295.1921760510602,down,23.98156482871153,,306.0,289.1000061035156
291.8500061035156,292.3999938964844,290.54998779296875,291.3999938964844,1002,KC=F,2025-07-30 11:00:00,2.4956519929279652,300.9547906784316,303.45044267135955,298.45913868550366,,294.5541359386973,down,24.52186231618662,,306.0,289.1000061035156
291.3500061035156,295.95001220703125,291.3500061035156,294.95001220703125,1279,KC=F,2025-07-30 11:30:00,2.645963000827084,300.8377479470407,303.4837109478678,298.19178494621366,,294.6334525238164,up,23.29894034210118,,306.0,289.1000061035156
294.75,294.79998779296875,293.04998779296875,293.29998779296875,1521,KC=F,2025-07-30 12:00:00,2.5926816732010423,300.72006422826394,303.31274590146495,298.1273825550629,,294.34340561062373,down,22.16336993759327,,306.0,289.1000061035156
293.3500061035156,293.5,293.04998779296875,293.1000061035156,294,KC=F,2025-07-30 12:30:00,2.439633854188914,300.6015303309145,303.0411641851034,298.1618964767256,,294.2852668815614,down,21.108911704835926,,306.0,289.1000061035156
293.04998779296875,293.3500061035156,292.6499938964844,292.75,324,KC=F,2025-07-30 13:00:00,2.3153751651062238,300.48193573582785,302.79731090093406,298.16656057072163,,294.1982047530362,down,20.296314899418412,,306.0,289.1000061035156
297.0,303.6000061035156,297.0,298.0,2071,KC=F,2025-07-31 04:00:00,2.924991660706895,300.3621158914339,303.2871075521408,297.437124230727,,295.32811699699784,up,21.364866092768594,,306.0,289.1000061035156
297.6000061035156,299.25,297.3999938964844,298.25,395,KC=F,2025-07-31 04:30:00,2.848206978050376,300.2428421812824,303.0910491593328,297.39463520323204,,295.5093641181607,up,22.357092200879475,,306.0,289.1000061035156
298.0,300.3999938964844,297.70001220703125,300.04998779296875,259,KC=F,2025-07-31 05:00:00,2.8376194574362867,300.1251141310741,302.9627335885104,297.2874946736378,,295.71506634144333,up,23.51265630551817,,306.0,289.1000061035156
300.04998779296875,300.8500061035156,299.54998779296875,300.54998779296875,216,KC=F,2025-07-31 05:30:00,2.727790804087043,300.0098702208765,302.73766102496353,297.2820794167895,,295.919184025038,up,24.677424273018662,,306.0,289.1000061035156
300.45001220703125,300.6499938964844,298.6499938964844,299.1000061035156,138,KC=F,2025-07-31 06:00:00,2.6758057466522542,299.89762461193476,302.573430358587,297.2218188652825,,296.0162232073783,up,25.328865520130563,,306.0,289.1000061035156
299.20001220703125,299.95001220703125,298.6499938964844,298.6499938964844,136,KC=F,2025-07-31 06:30:00,2.57753521550187,299.7887169885912,302.3662522040931,297.2111817730893,,296.1054756146248,up,25.933775249591612,,306.0,289.1000061035156
298.75,300.1499938964844,298.45001220703125,299.25,380,KC=F,2025-07-31 07:00:00,2.5148528207841023,299.6835328902007,302.1983857109848,297.1686800694166,,296.41828709019654,up,26.495477141234016,,305.20001220703125,289.1000061035156
299.25,299.8999938964844,298.25,299.0,272,KC=F,2025-07-31 07:30:00,2.4530771833341216,299.5823333615797,302.0354105449138,297.12925617824556,,296.6163075345366,up,26.90415859308776,,304.3999938964844,289.1000061035156
298.8500061035156,300.75,297.3500061035156,300.29998779296875,614,KC=F,2025-07-31 08:00:00,2.5207140914162824,299.4855611059341,302.00627519735036,296.96484701451783,,297.23535836263346,up,26.772295548442273,,304.3999938964844,289.1000061035156
300.3500061035156,300.8500061035156,297.70001220703125,297.8999938964844,597,KC=F,2025-07-31 08:30:00,2.5656626489211463,299.39311571588667,301.9587783648078,296.8274530669655,,297.34177338120753,up,26.684312065034838,,304.3999938964844,289.1000061035156
297.79998779296875,300.3500061035156,297.75,298.45001220703125,670,KC=F,2025-07-31 09:00:00,2.568115752820752,299.30499213758293,301.8731078904037,296.7368763847622,,297.53383702098705,up,26.60261311615651,,304.3999938964844,289.1000061035156
298.29998779296875,301.5,297.75,300.1499938964844,1076,KC=F,2025-07-31 09:30:00,2.6525360561906983,299.2214790523017,301.87401510849236,296.568942996111,,298.17510407001873,up,26.94726976007735,,304.3999938964844,289.1000061035156
300.29998779296875,301.0,297.95001220703125,298.1499938964844,506,KC=F,2025-07-31 10:00:00,2.6809254659605593,299.14241738843043,301.823342854391,296.46149192246986,,298.1721275229554,down,27.267308072289563,,303.75,289.1000061035156
298.1499938964844,298.25,296.6000061035156,297.3999938964844,946,KC=F,2025-07-31 10:30:00,2.60728749671226,299.06750668095526,301.67479417766754,296.460219184243,,298.0135026717168,down,26.652135679084378,,303.6000061035156,289.1000061035156
297.3500061035156,297.3999938964844,295.04998779296875,296.04998779296875,662,KC=F,2025-07-31 11:00:00,2.588910254341072,298.99621805382344,301.5851283081645,296.4073077994824,,297.7314781979604,down,25.171696836666847,,303.6000061035156,289.1000061035156
296.0,296.95001220703125,295.6499938964844,296.3500061035156,351,KC=F,2025-07-31 11:30:00,2.496846544070058,298.928143365142,301.42498990921206,296.4312968210719,,297.6187524031166,down,23.79700362585057,,303.6000061035156,289.1000061035156
296.3500061035156,296.54998779296875,294.3999938964844,296.29998779296875,1372,KC=F,2025-07-31 12:00:00,2.472071354956795,298.86291360324157,301.33498495819833,296.3908422482848,,297.26110725022363,down,22.363851120020502,,303.6000061035156,289.1000061035156
296.1000061035156,296.95001220703125,295.45001220703125,296.95001220703125,431,KC=F,2025-07-31 12:30:00,2.402637686745596,298.8003261211399,301.2029638078855,296.3976884343943,,297.2329820771696,down,20.807312919508238,,303.6000061035156,289.1000061035156
296.8999938964844,297.20001220703125,287.54998779296875,294.79998779296875,462,KC=F,2025-07-31 13:00:00,2.9203081672682316,298.73979667391336,301.6601048411816,295.81948850664514,,296.9858462838464,down,22.154474082333447,,303.6000061035156,289.1000061035156
287.25,294.1000061035156,285.75,293.70001220703125,426,KC=F,2025-08-01 04:00:00,3.35814242624684,298.68062221724665,302.0387646434935,295.3224797909998,,296.66216577743586,down,23.784605780482597,,303.6000061035156,287.54998779296875
293.95001220703125,294.29998779296875,285.29998779296875,292.6499938964844,378,KC=F,2025-08-01 04:30:00,3.7611322529434945,298.62201582471226,302.38314807765573,294.8608835717688,,296.2908810194895,down,25.389255960048796,,303.6000061035156,285.75
292.79998779296875,292.8500061035156,284.04998779296875,291.54998779296875,1199,KC=F,2025-08-01 05:00:00,4.121052685629451,298.56311824335114,302.6841709289806,294.44206555772166,,295.08150139537474,down,27.127867459035336,,303.6000061035156,285.29998779296875
291.75,292.54998779296875,284.95001220703125,292.3999938964844,201,KC=F,2025-08-01 05:30:00,4.369547178508597,298.5033815990216,302.8729287775302,294.13383442051304,,294.9540746023721,down,28.74229242237998,,303.6000061035156,284.04998779296875
292.25,292.95001220703125,285.1000061035156,285.70001220703125,656,KC=F,2025-08-01 06:00:00,4.6181513874376705,298.4411155842729,303.05926697171054,293.82296419683524,,293.5361908191144,down,29.990429293622917,,303.6000061035156,284.04998779296875
292.5,292.5,284.1499938964844,284.45001220703125,845,KC=F,2025-08-01 06:30:00,4.884712438586096,298.3747056315227,303.25941807010884,293.4899931929366,,291.835621942466,down,31.366925459312085,,303.6000061035156,284.04998779296875
291.45001220703125,292.3999938964844,284.29998779296875,291.20001220703125,975,KC=F,2025-08-01 07:00:00,5.114376271795347,298.30410935512367,303.418485626919,293.18973308332835,,291.70770956843864,down,32.645100470309174,,303.6000061035156,284.04998779296875
284.1499938964844,292.20001220703125,283.45001220703125,291.25,443,KC=F,2025-08-01 07:30:00,5.374063680952823,298.22935317453465,303.60341685548747,292.85528949358184,,291.66358938560353,down,34.03308262704352,,303.6000061035156,284.04998779296875
284.04998779296875,291.04998779296875,280.8999938964844,282.3999938964844,2297,KC=F,2025-08-01 08:00:00,5.729488139707309,298.1488610673185,303.8783492070258,292.41937292761116,,288.25150678282694,down,35.84231985989961,,303.6000061035156,283.45001220703125
289.3500061035156,293.54998779296875,281.6499938964844,293.3999938964844,5236,KC=F,2025-08-01 08:30:00,6.170238550905671,298.06343358701184,304.2336721379175,291.8931950361062,,290.7991531564858,up,35.94795148268208,,303.6000061035156,280.8999938964844
293.29998779296875,295.3500061035156,286.20001220703125,293.3500061035156,903,KC=F,2025-08-01 09:00:00,6.383078218447007,297.97379485957805,304.35687307802505,291.59071664113105,,291.03012553409064,up,35.09600651419772,,303.6000061035156,280.8999938964844
293.3999938964844,294.95001220703125,286.1499938964844,293.79998779296875,2990,KC=F,2025-08-01 09:30:00,6.555716796454141,297.88069220214646,304.4364089986006,291.3249754056923,,291.7479156509936,up,34.32059943207598,,303.6000061035156,280.8999938964844
287.3500061035156,297.0,287.0,295.70001220703125,3165,KC=F,2025-08-01 10:00:00,6.801737025278846,297.78515653669876,304.5868935619776,290.9834195114199,,292.70606424188287,up,32.5966332782533,,303.6000061035156,280.8999938964844
295.75,296.1499938964844,286.1000061035156,292.6499938964844,763,KC=F,2025-08-01 10:30:00,7.033754937256696,297.6875236140766,304.7212785513333,290.65376867681994,,292.7024850186235,down,31.321524114480706,,303.6000061035156,280.8999938964844
286.0,292.70001220703125,284.70001220703125,291.29998779296875,3580,KC=F,2025-08-01 11:00:00,7.10277244173836,297.5878609371242,304.6906333788626,290.48508849538587,,292.33931305179885,down,30.614837513196274,,303.6000061035156,280.8999938964844
291.45001220703125,291.45001220703125,282.0,282.1000061035156,3572,KC=F,2025-08-01 11:30:00,7.270432424973567,297.4845461925672,304.7549786175408,290.21411376759363,,289.9677455540694,down,30.744402716727695,,303.6000061035156,280.8999938964844
282.0,289.04998779296875,277.1000061035156,285.04998779296875,9241,KC=F,2025-08-01 12:00:00,7.604685943864964,297.376823712409,304.981509656274,289.77213776854404,,287.9443737889295,down,31.90167050562593,,303.6000061035156,280.8999938964844
278.5,286.6499938964844,278.1499938964844,286.3500061035156,4521,KC=F,2025-08-01 12:30:00,7.668636947874609,297.2643643120599,304.93300125993454,289.5957273641853,,287.64116003267037,down,32.976276309602866,,303.6000061035156,277.1000061035156
286.3500061035156,287.54998779296875,279.45001220703125,286.3500061035156,4379,KC=F,2025-08-01 13:00:00,7.699446850593387,297.1469576937789,304.8464045443723,289.4475108431855,,287.4127668441357,down,33.51478261125433,,303.6000061035156,277.1000061035156
287.1000061035156,289.25,279.45001220703125,288.29998779296875,449,KC=F,2025-08-04 04:00:00,7.8494854893344845,297.02485995815124,304.8743454474857,289.17537446881676,,287.4311517388211,up,33.19435600381852,,303.6000061035156,277.1000061035156
288.45001220703125,289.75,280.1000061035156,287.6000061035156,694,KC=F,2025-08-04 04:30:00,7.978093232702334,296.89822214019745,304.8763153728998,288.9201289074951,,287.4372340565463,up,32.66420853000196,,303.6000061035156,277.1000061035156
287.6499938964844,288.5,279.6000061035156,280.8999938964844,962,KC=F,2025-08-04 05:00:00,8.043943280115338,296.7659870957469,304.8099303758622,288.72204381563154,,287.07738192067046,down,32.31222398704794,,303.6000061035156,277.1000061035156
287.79998779296875,288.25,279.75,288.0,749,KC=F,2025-08-04 05:30:00,8.0765187601071,296.62867094418436,304.70518970429146,288.5521521840773,,287.121317384352,up,31.985381197162074,,303.6000061035156,277.1000061035156
287.8999938964844,289.20001220703125,280.75,288.70001220703125,213,KC=F,2025-08-04 06:00:00,8.103196863458825,296.4869104009963,304.5901072644551,288.38371353753746,,287.1458717152768,up,31.179185511758817,,303.6000061035156,277.1000061035156
288.5,288.79998779296875,280.6000061035156,288.45001220703125,841,KC=F,2025-08-04 06:30:00,8.110110065315562,296.34126083091724,304.4513708962328,288.2311507656017,,287.2330615906562,up,30.483147080958833,,303.6000061035156,277.1000061035156
288.6000061035156,288.6000061035156,280.29998779296875,288.1000061035156,800,KC=F,2025-08-04 07:00:00,8.123674939974942,296.19218624460757,304.3158611845825,288.06851130463264,,287.2929427353716,up,29.946818849323854,,303.6000061035156,277.1000061035156
288.0,288.0,279.20001220703125,286.75,1389,KC=F,2025-08-04 07:30:00,8.179126294011331,296.0398837593971,304.21901005340845,287.8607574653858,,287.2263019374798,down,29.843998987532633,,303.6000061035156,277.1000061035156
286.8500061035156,289.8999938964844,279.54998779296875,280.04998779296875,1369,KC=F,2025-08-04 08:00:00,8.334189137547352,295.8833272807989,304.21751641834624,287.5491381432515,,286.3387400592728,down,28.666598718571933,,303.6000061035156,277.1000061035156
